"bis_player_id","pick_round","pick_number","display_pick_number","round_pick_number","headshot_link","is_drafted","is_pass","year","school_name","person_id","person_full_name","person_link","person_first_name","person_last_name","person_primary_number","person_birth_date","person_current_age","person_birth_city","person_birth_state_province","person_birth_country","person_height","person_weight","person_active","person_use_name","person_use_last_name","person_middle_name","person_boxscore_name","person_nick_name","person_gender","person_is_player","person_is_verified","person_draft_year","person_mlb_debut_date","person_name_first_last","person_name_slug","person_first_last_name","person_last_first_name","person_last_init_name","person_init_last_name","person_full_fml_name","person_full_lfm_name","person_strike_zone_top","person_strike_zone_bottom","person_pronunciation","person_last_played_date","person_name_title","person_name_suffix","person_death_date","person_death_city","person_death_state_province","person_death_country","person_name_matrilineal","person_primary_position_code","person_primary_position_name","person_primary_position_type","person_primary_position_abbreviation","person_bat_side_code","person_bat_side_description","person_pitch_hand_code","person_pitch_hand_description","team_all_star_status","team_id","team_name","team_link","team_spring_league_id","team_spring_league_name","team_spring_league_link","team_spring_league_abbreviation","draft_type_code","draft_type_description","draft_year","rank","pick_value","signing_bonus","scouting_report","blurb","home_city","home_state","home_country","school_city","school_country","school_state","school_school_class"
762498,1,9,9,9,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669127/headshot/draft/current",TRUE,FALSE,2019,"Baylor",669127,"Shea Langeliers","/api/v1/people/669127","Shea","Langeliers",23,"1997-11-18",28,"Portland","OR","USA","6' 0""",205,TRUE,"Shea","Langeliers","Ryan","Langeliers",NA,"M",TRUE,TRUE,2019,"2022-08-16","Shea Langeliers","shea-langeliers-669127","Shea Langeliers","Langeliers, Shea","Langeliers, S","S Langeliers","Shea Ryan Langeliers","Langeliers, Shea Ryan",3.22,1.48,"LAYNG-uh-leers",NA,NA,NA,NA,NA,NA,NA,NA,"2","Catcher","Catcher","C","R","Right","R","Right","N",144,"Atlanta Braves","/api/v1/teams/144",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2019,10,4949100,3997500,"https://atmlb.com/2VF6aGA","Oregon State's Adley Rutschman is the favorite to go No. 1 overall in the 2019 Draft, and the player who shared catching duties with him on the U.S. collegiate national team last summer won't go far behind. Langeliers' defense alone could make him a first-rounder. Recovering from hitting .252 as a sophomore, he has looked better offensively this spring despite breaking the hamate in his left hand and rushing back after just three weeks. Langeliers has a cannon arm that can produce 1.7-second pop times in workouts and 1.8-second clockings during games, and he used it to erase 70 percent of basestealers as sophomore. The 2018 Rawlings/ABCA Gold Glove recipient as the best defensive catcher in college baseball, he's a quality receiver who's more agile and athletic than most at his position. He also has the strong leadership skills teams desire in a backstop. Even when Langeliers slumped last year, he still made consistent contact and doesn't have any glaring flaws in his right-handed stroke. It was more a matter of trying to do too much at the plate rather than letting his solid to plus raw power play without selling out for home runs. He's a below-average runner but quicker than a typical catcher.","KELLER","Texas","USA",NA,"USA","TX",NA
772992,1,10,10,10,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/666183/headshot/draft/current",TRUE,FALSE,2019,"Arizona State",666183,"Hunter Bishop","/api/v1/people/666183","Hunter","Bishop",93,"1998-06-25",27,"San Carlos","CA","USA","6' 3""",210,TRUE,"Hunter","Bishop","David","Bishop",NA,"M",TRUE,TRUE,2019,NA,"Hunter Bishop","hunter-bishop-666183","Hunter Bishop","Bishop, Hunter","Bishop, H","H Bishop","Hunter David Bishop","Bishop, Hunter David",3.344,1.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Outfield","Outfielder","OF","L","Left","R","Right","N",137,"San Francisco Giants","/api/v1/teams/137",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2019,7,4739900,4097500,"https://atmlb.com/2WgxGhV","The younger brother of Mariners outfielder Braden Bishop, Hunter was an intriguing yet inconsistent prospect coming out of the Northern California high school ranks, one who headed to Arizona State rather than sign with the Padres, the team that took him in the 24th round of the 2016 Draft. For his first two years, Bishop showed glimpses of tools, but with the same issues that plagued him as a prepster. His junior year, however, has been a revelation, and he's put himself near the top of the college bats eligible to be drafted. Bishop's transformation came soon after he returned from his stint in the Cape Cod League, showing a new stance and rhythm at the plate during fall ball he has stuck with since. The left-handed hitter has always had tremendous raw power, but there have been questions about his ability to hit enough to tap into it. There will be some swing and miss, but he's shown bat speed, strength and loft consistently, with majestic home run power to his pull side, but also the ability to drive the ball to all fields. He runs very well for his size, regularly recording plus times down the line. That speed works in center field, with many scouts thinking he can stick there, even though this is the first time he's played there full-time. The only negative at all with Bishop now is a lack of a track record of success. His ability to stick to his gameplan consistently this season, to go along with his natural tools, has nearly everyone believing it's for real, lining him up for an early first-round selection.","SAN CARLOS","California","USA",NA,"USA","AZ",NA
786023,1,14,14,14,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/681082/headshot/draft/current",TRUE,FALSE,2019,"UNLV",681082,"Bryson Stott","/api/v1/people/681082","Bryson","Stott",5,"1997-10-06",28,"Las Vegas","NV","USA","6' 1""",200,TRUE,"Bryson","Stott","Jeremy","Stott",NA,"M",TRUE,TRUE,2019,"2022-04-08","Bryson Stott","bryson-stott-681082","Bryson Stott","Stott, Bryson","Stott, B","B Stott","Bryson Jeremy Stott","Stott, Bryson Jeremy",3.29,1.59,"BRY-sun",NA,NA,NA,NA,NA,NA,NA,NA,"4","Second Base","Infielder","2B","L","Left","R","Right","N",143,"Philadelphia Phillies","/api/v1/teams/143",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2019,9,4036800,3900000,"https://atmlb.com/2YJXEIp","College shortstops with solid all-around tools aren't always easy to find in any Draft class. That's why Stott, who looks and plays a lot like Giants shortstop Brandon Crawford, was high on lists entering this spring. The UNLV product has continued to perform as a junior, cementing his status as a potential top 10 pick. Nearly all of Stott's tools grade out as at least above-average. He has the chance to be a plus hitter, with very advanced bat to ball skills. He's never overmatched and always seems comfortable in the box, handling good velocity and offspeed stuff equally well, while walking more than he's struck out in his college career. Even when he's off-balance, he keeps his hands back and shoots the ball the other way to left field. And while he'll never sell out his hit tool for power, he'll show pop in batting practice and it's easy to dream on 15-18 homers annually at the next level. While Stott does show off a plus arm at times, the one area there's a split camp might be his ability to play shortstop in the big leagues. Most give him a chance to stick there, given his makeup and instincts, unless the team he's on has a better defender on the roster. At the very least, he'll be given the opportunity to do so after hearing his name called in the first round.","LAS VEGAS","Nevada","USA",NA,"USA","NV",NA
766805,1,15,15,15,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669717/headshot/draft/current",TRUE,FALSE,2019,"North Carolina State",669717,"Will Wilson","/api/v1/people/669717","Will","Wilson",7,"1998-07-21",27,"Kings Mountain","NC","USA","5' 10""",184,TRUE,"Will","Wilson","Bradley","Wilson, W",NA,"M",TRUE,TRUE,2019,"2025-04-23","Will Wilson","will-wilson-669717","Will Wilson","Wilson, Will","Wilson, W","W Wilson","Will Bradley Wilson","Wilson, Will Bradley",3.31,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","R","Right","R","Right","N",108,"Los Angeles Angels","/api/v1/teams/108",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2019,21,3885800,3397500,"https://atmlb.com/2HP4xRV","For the second time in five years, North Carolina State could have a shortstop selected in the first round. Wilson isn't as tooled up as Trea Turner or the other top shortstops in a deep college crop, but he has a high floor as a steady up-the-middle defender with surprising power. He was one of four players to hit 10 or more homers in Atlantic Coast Conference games in 2018, joining Giants No. 2 overall pick Joey Bart, Astros first-rounder Seth Beer and Blue Jays second-rounder Griffin Conine. Though he's not physically imposing, Wilson has quick hands and deceptive strength that give him at least above-average raw power. A right-handed hitter, he has a knack for putting the barrel on the ball. He shows the ability to hit for average and power, and he has done a better job of drawing walks this spring despite his aggressive approach. The biggest knock on Wilson is his below-average speed. Most big league shortstops run better than that, though some scouts think he can stay at the position because he has quick actions and hands. Others believe his speed and average arm will land him at second base, where he played as a freshman and still would profile well offensively.","KINGS MOUNTAIN","North Carolina","USA",NA,"USA","NC",NA
766120,1,21,21,21,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669699/headshot/draft/current",TRUE,FALSE,2019,"Texas A&M",669699,"Braden Shewmake","/api/v1/people/669699","Braden","Shewmake",89,"1997-11-19",28,"Wylie","TX","USA","6' 3""",200,TRUE,"Braden","Shewmake","Jack","Shewmake",NA,"M",TRUE,TRUE,2019,"2023-05-05","Braden Shewmake","braden-shewmake-669699","Braden Shewmake","Shewmake, Braden","Shewmake, B","B Shewmake","Braden Jack Shewmake","Shewmake, Braden Jack",3.55,1.62,"SHOE-make",NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","L","Left","R","Right","N",144,"Atlanta Braves","/api/v1/teams/144",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2019,32,3132300,3129800,"https://atmlb.com/2VXzmhc","Shewmake drew some mild scouting interest as a senior at Wylie (Texas) East High in 2016, but not enough to divert him from attending Texas A&M. He won Southeastern Conference Freshman of the Year honors and helped the Aggies reach the College World Series in 2017, then shifted to shortstop as a sophomore. Of the half-dozen college players at that position who have legitimate first-round aspirations in 2019, he might be the best pure hitter. His outstanding hand-eye coordination allows Shewmake to put the bat on the ball with ease. A left-handed hitter who's a bit unorthodox at the plate, he tends to get caught out on his front foot but still has the dexterity to slap singles to the opposite field. He also has the bat speed and leverage in his still-projectable 6-foot-4 frame to turn on balls, hinting at average power in his future. Shewmake grew up around the game because his father Shane is the head coach at Texas-Dallas, and his instincts are apparent on the bases and in the field. He has a knack for stealing bases despite average speed and makes plays at shortstop. His arm is more accurate than strong, leading some scouts to project him as a second baseman, and he has the versatility and selflessness to fit anywhere in the infield.","New York","New York","USA",NA,"USA","TX",NA
773525,1,23,23,23,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669911/headshot/draft/current",TRUE,FALSE,2019,"UCLA",669911,"Michael Toglia","/api/v1/people/669911","Michael","Toglia",48,"1998-08-16",27,"Phoenix","AZ","USA","6' 5""",226,TRUE,"Michael","Toglia","Anthony","Toglia",NA,"M",TRUE,TRUE,2019,"2022-08-30","Michael Toglia","michael-toglia-669911","Michael Toglia","Toglia, Michael","Toglia, M","M Toglia","Michael Toglia","Toglia, Michael",3.76,1.77,"TOH-lee-uh",NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","S","Switch","L","Left","N",115,"Colorado Rockies","/api/v1/teams/115",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2019,40,2926800,2725000,"https://atmlb.com/2VZrjjN","Talented and a bit raw out of the Pacific Northwest high school ranks in 2016, Toglia was taken in the 35th round by the Rockies, but he went on to UCLA. Good success in two years of starting with the Bruins had him poised to be one of the better college bats to be considered in June and while a slow start to his junior season impacted his stock, he was getting hot as the spring wore on. Toglia is a solid athlete, especially given his 6-foot-5 frame that he's still growing into. And as a kid from the Northwest, he's still growing into the game. He's shown huge raw power from both sides of the plate, with some scouts putting a 70 on his raw power, but there are some questions about his ability to make enough contact to tap into it consistently. He wasn't comfortable in the box at the start of the season, but the streaky hitter was starting to put it together. Athletic enough to handle an outfield corner, he's a plus defender at first who can save runs at the infield corner. Just 20 when the Draft rolls around, he's one of the youngest college juniors in the country, He's a rare college bat with projection, one who could be a run producer in the future if he can refine his approach.","GIG HARBOR","Washington","USA",NA,"USA","CA",NA
804180,1,25,25,25,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/682210/headshot/draft/current",TRUE,FALSE,2019,"Tulane",682210,"Kody Hoese","/api/v1/people/682210","Kody","Hoese",47,"1997-07-13",28,"Merrillville","IN","USA","6' 2""",200,TRUE,"Kody","Hoese","Michael","Hoese",NA,"M",TRUE,TRUE,2019,NA,"Kody Hoese","kody-hoese-682210","Kody Hoese","Hoese, Kody","Hoese, K","K Hoese","Kody Michael Hoese","Hoese, Kody Michael",3.299,1.665,"ho-zee",NA,NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","R","Right","R","Right","N",119,"Los Angeles Dodgers","/api/v1/teams/119",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2019,25,2740300,2740300,"https://atmlb.com/2VTPkJ7","After going homerless as a freshman in 2017 and hitting just five homers as a sophomore, Hoese has led NCAA Division I in longballs for much of the spring. Taken in the 35th round in 2018 by the Royals as a Draft-eligible sophomore, he began to realize his power potential by blasting seven homers with wood bats in the New England Collegiate Baseball League last summer. He tied a Tulane record with three homers in his fifth game of the 2019 season and has kept up the rampage, homering seven times in his first seven contests in April. Tulane's best offensive prospect since 2003 Indians first-rounder Michael Aubrey, Hoese is loaded with natural right-handed power. He's always had a good swing and the ability to leverage the ball with his 6-foot-4 frame, and he has taken off since getting stronger. He drives the ball in the air from gap to gap with ease, maintaining a disciplined approach that has led to more homers and walks than strikeouts in 2019. Though he's a below-average runner, Hoese moves well for his size and covers enough ground to remain at third base. His solid arm strength adds to his quality profile at the hot corner, a package that should land him in the top two rounds.","Griffith","Indiana","USA",NA,"USA","LA",NA
773002,1,29,29,29,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669722/headshot/draft/current",TRUE,FALSE,2019,"Clemson",669722,"Logan Davidson","/api/v1/people/669722","Logan","Davidson",78,"1997-12-26",28,"Charlotte","NC","USA","6' 3""",185,TRUE,"Logan","Davidson","Douglas","Davidson",NA,"M",TRUE,TRUE,2019,"2025-05-24","Logan Davidson","logan-davidson-669722","Logan Davidson","Davidson, Logan","Davidson, L","L Davidson","Logan Douglas Davidson","Davidson, Logan Douglas",3.47,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","S","Switch","R","Right","N",133,"Athletics","/api/v1/teams/133",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2019,22,2424600,2424600,"https://atmlb.com/2HKbQdA","As a North Carolina high schooler, Logan emerged as an early-round prospect for a handful of teams late in the 2016 Draft process. He ultimately turned down the Phillies as 30th-rounder to attend Clemson, where his father Mark had played en route to a big league career. Much like former Clemson star Seth Beer, an Astros first-rounder in 2018, Davidson has confounded evaluators with the dichotomy between his success with metal bats (.921 OPS, 38 homers in two-plus years with the Tigers) and struggles with wood (.570 OPS, three homers in two summers in the Cape Cod League). If scouts were convinced that Davidson will hit with wood, he'd likely be the first college shortstop drafted in June. A switch-hitter, he has some timing issues and a swing that tends to get long, leading to strikeouts. His strength and leverage already generate plus raw power, and he should have more as he fills out his lanky 6-foot-3 frame. There are no holes in the rest of Davidson's game. He produces solid to plus run times and uses his speed to steal a few bases and cover ground at shortstop. He's tall for the position but should be able to remain there with his athleticism and strong arm.","SENECA","South Carolina","USA",NA,"USA","SC",NA
807242,1,31,31,31,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/683737/headshot/draft/current",TRUE,FALSE,2019,"North Carolina",683737,"Michael Busch","/api/v1/people/683737","Michael","Busch",29,"1997-11-09",28,"Inver Grove Heights","MN","USA","6' 0""",210,TRUE,"Michael","Busch","James","Busch",NA,"M",TRUE,TRUE,2019,"2023-04-25","Michael Busch","michael-busch-683737","Michael Busch","Busch, Michael","Busch, M","M Busch","Michael James Busch","Busch, Michael James",3.28,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","L","Left","R","Right","N",119,"Los Angeles Dodgers","/api/v1/teams/119",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2019,26,2312000,2312000,"http://bit.ly/michaelbusch","While Busch was Minnesota's top high school position prospect in 2016, his bat stood out more than his athleticism and he wasn't a highly regarded recruit or Draft target. That profile remains true today but now he's one of the best pure hitters in college baseball and a likely first-round pick. He has improved in each of his three seasons at North Carolina and also has starred in the Cape Cod League. Busch makes it look easy at the plate. He has a smooth left-handed swing with plenty of bat speed and a patient, balanced approach that allows him to hammer balls to all fields. He should hit for average and power while drawing plenty of walks, and few college players in this Draft have a higher offensive ceiling or floor. Busch's Draft status is compromised somewhat by uncertainty about his future home. He's small for a first baseman and has below-average to fringy speed and arm strength. He's more athletic than his 6-foot, 207-pound frame might indicate -- he starred in football and hockey as well as baseball in high school -- and possibly could handle second base (where he played on the Cape) or left field (where he has seen action this spring).","Inver Grove Heights","Minnesota","USA",NA,"USA","NC",NA
759441,2,43,43,2,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669069/headshot/draft/current",TRUE,FALSE,2019,"Arizona",669069,"Cam Cannon","/api/v1/people/669069","Cameron","Cannon",NA,"1997-10-16",28,"Glendale","AZ","USA","5' 10""",205,TRUE,"Cam","Cannon","Charles","Cannon",NA,"M",TRUE,TRUE,2019,NA,"Cam Cannon","cam-cannon-669069","Cam Cannon","Cannon, Cam","Cannon, C","C Cannon","Cameron Charles Cannon","Cannon, Cameron Charles",3.121,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","R","Right","R","Right","N",111,"Boston Red Sox","/api/v1/teams/111",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2019,79,1729800,1300000,"https://atmlb.com/2HL1PNl","A classic grinder who gets the most out of his tools, Cannon spurned the D-backs as a 21st-round pick out of an Arizona high school. He has improved throughout his three years of college at Arizona and earned all-star honors in the Cape Cod League last summer. While his floor is more impressive than his ceiling, it may be enough to get him selected in the top three rounds. Cannon's best attribute is his ability to make repeated line-drive contact from the right side of the plate. He controls the strike zone well and has grown into some gap power, ranking among the NCAA Division I leaders in doubles this spring. He's an average runner out of the batter's box and a little quicker once he gets going, though he's not much of a basestealer. Cannon has played both middle-infield positions for the Wildcats and spent most of his Cape summer at third base. He has reliable hands and is best suited for second base because his average arm is a bit stretched on the left side of the infield. Some scouts think he could hit his way to a big league starting job while others project him as a utilityman.","PHOENIX","Arizona","USA",NA,"USA","AZ",NA
772073,2,44,44,3,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/669381/headshot/draft/current",TRUE,FALSE,2019,"Florida",669381,"Brady McConnell","/api/v1/people/669381","Brady","McConnell",NA,"1998-05-24",27,"Hanover","PA","USA","6' 3""",195,FALSE,"Brady","McConnell","Ford","McConnell",NA,"M",TRUE,TRUE,2019,NA,"Brady McConnell","brady-mcconnell-669381","Brady McConnell","McConnell, Brady","McConnell, B","B McConnell","Brady Ford McConnell","McConnell, Brady Ford",3.344,1.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","R","Right","R","Right","N",118,"Kansas City Royals","/api/v1/teams/118",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2019,39,1689500,2222500,"https://atmlb.com/2EFM5u7","At the start of the summer of 2016, McConnell looked like a potential first-round pick out of high school, an athletic shortstop with tools. He was inconsistent that summer and then didn't play up to expectations during his senior year. That, plus his commitment to the University of Florida, led to him getting drafted in the 33rd round of the 2017 Draft. Two years later, as a Draft-eligible sophomore, McConnell's stock was on the rise as a consistent college hitter after missing most of his freshman season with injury. McConnell's offensive profile stands out the most. The 6-foot-3 infielder has the chance to hit at the next level with a knack for barreling up the baseball that's been on display all spring. He's added strength to his wiry frame, and he's showing more ability to drive the ball, with the chance for future average power. A good athlete and plus runner, McConnell can steal a base as well. The jury is out whether he can stick at shortstop in the long-term. Some see a move to second base, but those who think his actions and hands are what's holding him back think he'd be best off in center field, where his athleticism would play well. In a down year for the Gators, McConnell's season that has his name climbing into top-three-round conversations has been a bright spot.","MERRITT ISLAND","Florida","USA",NA,"USA","FL",NA
399826,2,47,47,6,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/666161/headshot/draft/current",TRUE,FALSE,2019,"Arizona",666161,"Nick Quintana","/api/v1/people/666161","Nicholas","Quintana",36,"1997-10-13",28,"Las Vegas","NV","USA","5' 10""",180,TRUE,"Nick","Quintana","Ryan","Quintana",NA,"M",TRUE,TRUE,2019,NA,"Nick Quintana","nick-quintana-666161","Nick Quintana","Quintana, Nick","Quintana, N","N Quintana","Nicholas Ryan Quintana","Quintana, Nicholas Ryan",3.121,1.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","Third Base","Infielder","3B","R","Right","R","Right","N",116,"Detroit Tigers","/api/v1/teams/116",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2019,77,1580200,1580200,"https://atmlb.com/2YOhDWx","Quintana was a solid high school prospect from Nevada who was drafted by the Red Sox in the 11th round back in 2016, but opted to head to the University of Arizona. He's developed into an intriguing corner infielder with pop, one who could follow in the footsteps of similar players from the program like Bobby Dalbec and J.J. Matijevic, who both were taken in the top four rounds of their respective Drafts. Offensively, it's Quintana's raw power that is his carrying tool. It shows up in games in flashes and he has the ability to hit the ball with authority the other way, to right-center field, but he gets pull happy at times. That leads to some swing and miss and streakiness, but if he can stay with his strengths, he could be an average hitter and tap into that power more consistently. A shortstop in high school, Quintana moved over to the hot corner in college and has become a plus defender there. While the one knock against him is his pure foot speed, he has good first-step quickness at third, with confident hands, a plus arm when he needs it and the ability to make plays on the run. Quintana plays with a confidence that scouts like and there's no question he can stay at third long-term. Some small adjustments at the plate could turn him into a very intriguing run-producer at the infield corner spot.","LAS VEGAS","Nevada","USA",NA,"USA","AZ",NA
415023,2,51,51,10,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/668824/headshot/draft/current",TRUE,FALSE,2019,"Louisville",668824,"Logan Wyatt","/api/v1/people/668824","Logan","Wyatt",94,"1997-11-15",28,"Louisville","KY","USA","6' 4""",230,TRUE,"Logan","Wyatt","Thomas","Wyatt",NA,"M",TRUE,TRUE,2019,NA,"Logan Wyatt","logan-wyatt-668824","Logan Wyatt","Wyatt, Logan","Wyatt, L","L Wyatt","Logan Thomas Wyatt","Wyatt, Logan Thomas",3.388,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","L","Left","R","Right","N",137,"San Francisco Giants","/api/v1/teams/137",114,"Cactus League","/api/v1/league/114","CL","JR","Rule 4 / June Amateur Draft",2019,58,1436900,997500,"https://atmlb.com/2M333st","Like a lot of players at Louisville, Wyatt spent his freshman year doing more learning than playing before blossoming as a sophomore. Taking over at first base for consensus 2017 college player of the year Brendan McKay, the No. 4 overall pick in that year's Draft, Wyatt ranked in the top 20 in NCAA Division I in walks (69, third), on-base percentage (.490, 15th), RBIs (69, 17th) and doubles (22, 18th). He encored with a solid summer in the Cape Cod League, which he led with 29 walks in 40 games, and has matched his sophomore numbers this spring. Wyatt is reminiscent of McKay as an offensive player. He's a left-handed hitter with plus raw power but focuses more on making consistent contact and getting on base. He has tremendous feel for hitting, manages the strike zone very well and could develop at least 20-homer power on an annual basis if he gets more aggressive and drives more balls in the air. Though Wyatt is a well below-average runner, he's not a bad athlete. With soft hands and a decent arm, he gets the job done at first base. Some scouts think it might be worth trying him in left field, while others believe that would be a stretch.","SHEPHERDSVILLE","Kentucky","USA",NA,"USA","KY",NA
807280,2,57,57,16,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/685301/headshot/draft/current",TRUE,FALSE,2019,"Indiana",685301,"Matt Gorski","/api/v1/people/685301","Matthew","Gorski",56,"1997-12-22",28,"Fishers","IN","USA","6' 2""",220,TRUE,"Matt","Gorski",NA,"Gorski",NA,"M",TRUE,TRUE,2019,"2025-04-24","Matt Gorski","matt-gorski-685301","Matt Gorski","Gorski, Matt","Gorski, M","M Gorski","Matthew Gorski","Gorski, Matthew",3.69,1.78,"GORE-ski",NA,NA,NA,NA,NA,NA,NA,NA,"3","First Base","Infielder","1B","R","Right","R","Right","N",134,"Pittsburgh Pirates","/api/v1/teams/134",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2019,112,1243600,1000000,"https://atmlb.com/2YR1Rdf","Owner of one of the best toolsets in college baseball, Gorski should be the highest-drafted University of Indiana position player since Kyle Schwarber (first round) and Sam Travis (second) in 2014. He had a chance to go close to Travis territory after a strong sophomore season, though his stock took a hit when he struggled to make quality contact with wood bats in the Cape Cod League last summer. He helped Indiana win the Big Ten Conference regular-season title this spring but averaged more than a strikeout per game, so questions about his bat persist. Gorski has a big league body at 6-foot-4 and 195 pounds, and his strength, leverage and bat speed give him plus raw power. But he has sold out for home runs as a junior, and scouts worry about the length of his right-handed swing, his pull-heavy mentality and his lack of pitch recognition. He still could do a lot of damage while making more consistent contact if he employed a more disciplined approach. If he hits, Gorski could be a star. He has plus speed to go with his raw pop and could be a 20-20 player. He has the range to become an asset in center field with more experience, and he has solid arm strength that plays up because his throwing accuracy ranks among the best in college baseball.","FISHERS","Indiana","USA",NA,"USA","IN",NA
783866,2,60,60,19,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/685121/headshot/draft/current",TRUE,FALSE,2019,"Oregon State",685121,"Beau Philip","/api/v1/people/685121","Beau","Philip",NA,"1998-10-23",27,"Sacramento","CA","USA","5' 11""",200,TRUE,"Beau","Philip",NA,"Philip",NA,"M",TRUE,TRUE,2019,NA,"Beau Philip","beau-philip-685121","Beau Philip","Philip, Beau","Philip, B","B Philip","Beau Philip","Philip, Beau ",3.165,1.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","Shortstop","Infielder","SS","R","Right","R","Right","N",144,"Atlanta Braves","/api/v1/teams/144",115,"Grapefruit League","/api/v1/league/115","GL","JR","Rule 4 / June Amateur Draft",2019,195,1157400,697500,"https://atmlb.com/2wobLqN","Oregon State needed a shortstop to replace Cadyn Grenier, now with the Baltimore Orioles. So the Beavers went back to the Sacramento, Calif., area, a region that had brought them standouts like Nick Madrigal and Andrew Susac in the past, to find Philip, a junior college transfer from San Joaquin Junior College. Philip has had a solid season as Oregon State's leadoff hitter, though a hamstring injury kept him off the field for a stretch this spring. With a strong and sturdy build, Philip is an athletic shortstop who should be able to stay at the position. He has good hands and more than enough arm for the spot and his speed, which also gives him some basestealing ability and helps him in terms of range. At the plate, he's shown the ability to make hard contact with good bat speed. He has gap power to all fields and can drive the ball very well the opposite way. While his hamstring issue slowed him temporarily, he was back to full strength as the Draft approached. Getting looks at him healthy as the Beavers hit postseason play could be important for his Draft stock as missing time hurt him as a JUCO transfer without a long track record. His combination of tools at a premium position could be a very nice find in the top six rounds.","citrus heights","California","USA",NA,"USA","OR",NA
